"","start_station_id","start_station_latitude","start_station_longitude","count"
"50",248,40.72185379,-74.00771779,0.000948350220936914
"51",249,40.71870987,-74.0090009,0.0016019615788514
"52",250,40.72456089,-73.99565293,0.00546735763643982
"53",251,40.72317958,-73.99480012,0.00472437295927473
"54",252,40.73226398,-73.99852205,0.00299897137929788
"55",253,40.73543934,-73.99453948,0.000128681029106187
"56",254,40.73532427,-73.99800419,0.00157299800316834
"57",257,40.71939226,-74.00247214,0.00283346523253752
"58",258,40.68940747,-73.96885458,0.000982416902811756
"59",259,40.70122128,-74.01234218,0.00177601887652773
"60",260,40.70365182,-74.01167797,0.00120322968694788
"61",261,40.69474881,-73.98362464,0.00110778780898274
"62",262,40.69178232,-73.97372989,0.000822289705821099
"63",263,40.71729,-73.996375,0.00351921236728131
"64",264,40.70706456,-74.00731853,0.00242521673719527
"65",265,40.72229346,-73.99147535,0.00331563980676606
"66",266,40.72368361,-73.97574813,0.00111371844590832
"67",267,40.75097711,-73.98765428,0.00301662536828566
"68",268,40.71910537,-73.99973337,0.00311606697813085
"69",270,40.69308257,-73.97178913,0.00129880948670199
"70",271,40.68528172,-73.97805813,0.00210372104711326
"71",274,40.68691865,-73.976682,0.000985175338591096
"72",275,40.68650065,-73.96563307,0.00052189604945103
"73",276,40.71748752,-74.0104554,0.0020471731136368
"74",278,40.69766564,-73.98476437,0.000516792943259252
"75",279,40.69986937,-73.98271933,0.000150748515340903
"76",279,40.707873,-74.00167,0.00100158803147817
"77",280,40.73331967,-73.99510132,0.0037990556770953
"78",281,40.7643971,-73.97371465,0.0036787878771161
"79",282,40.70827295,-73.96834101,0.00045624527790275
"80",284,40.7390169121,-74.0026376103,0.00720379295953402
"81",285,40.73454567,-73.99074142,0.00832868307034866
"82",289,40.6845683,-73.95881081,0.000269085410274566
"83",290,40.76020258,-73.96478473,0.00275691863966084
"84",291,40.713126,-73.984844,0.00166402638388654
"85",293,40.73028666,-73.9907647,0.0112404878790194
"86",294,40.73049393,-73.9957214,0.00463913729369314
"87",295,40.71406667,-73.99293911,0.00233005070280806
"88",296,40.71413089,-73.9970468,0.00242190661426006
"89",297,40.734232,-73.986923,0.00389035990139144
"90",298,40.68683208,-73.9796772,0.0004485216577206
"91",300,40.728145,-73.990214,0.00392277152179868
"92",301,40.72217444,-73.98368779,0.00347797375238019
"93",302,40.72082834,-73.97793172,0.00160347871853004
"94",303,40.72362738,-73.99949601,0.00297221455223829
"95",304,40.70463334,-74.01361706,0.00243900891609197
"96",305,40.76095756,-73.96724467,0.00416647932290332
"97",306,40.70823502,-74.00530063,0.00294890576990287
"98",307,40.71427487,-73.98990025,0.00395118341032587
"99",308,40.71307916,-73.99851193,0.00185739273201824
"100",309,40.7149787,-74.013012,0.00203324301295113
"101",310,40.68926942,-73.98912867,0.00187490879921705
"102",311,40.7172274,-73.98802084,0.00241197624545444
"103",312,40.722055,-73.989111,0.00429764294421091
"104",313,40.69610226,-73.96751037,0.000915111069795873
"105",314,40.69383,-73.990539,0.00101138047849482
"106",314,40.69424674,-73.99215922,6.44094754475769e-05
"107",315,40.70355377,-74.00670227,0.00218509490260377
"108",316,40.70955958,-74.00653609,0.00251886563190385
"109",317,40.72453734,-73.98185424,0.00342073620995889
"110",318,40.75320159,-73.9779874,0.0074945320906764
"111",319,40.71336124,-74.00937622,0.00229584609914425
"112",320,40.71743998,-74.00583475,9.33730511306414e-05
"113",320,40.717571,-74.005549,0.00169078321094614
"114",321,40.69991755,-73.98971773,0.000466865255653207
"115",322,40.696192,-73.991218,0.00057747853040472
"116",323,40.69236178,-73.98631746,0.00173133221690243
"117",324,40.689888,-73.981013,0.00156541230477516
"118",325,40.73624527,-73.98473765,0.00368513227940858
"119",326,40.72953837,-73.98426726,0.00403269518760536
"120",327,40.7153379,-74.01658354,0.0061782065367756
"121",328,40.72405549,-74.00965965,0.00282160395868636
"122",329,40.72043411,-74.01020609,0.00398773268440212
"123",330,40.71450451,-74.00562789,0.00229625986451115
"124",331,40.71173107,-73.99193043,0.0013008783135365
"125",332,40.71219906,-73.97948148,0.00146197096304993
"126",334,40.74238787,-73.99726235,0.00456396991870614
"127",335,40.72903917,-73.99404649,0.00356045098218244
"128",336,40.73047747,-73.99906065,0.00389987650483016
"129",337,40.7037992,-74.00838676,0.00147824573414803
"130",339,40.72580614,-73.97422494,0.000640095022595727
"131",340,40.71269042,-73.98776323,0.00169754137860552
"132",341,40.71782143,-73.97628939,0.00158844524353264
"133",342,40.71739973,-73.98016555,0.00165216511003538
"134",343,40.69794,-73.96986848,0.000399007735481456
"135",344,40.6851443,-73.95380904,0.000561065837517651
"136",345,40.73649403,-73.99704374,0.00594401533910968
"137",346,40.73652889,-74.00618026,0.00328115935952431
"138",347,40.72873888,-74.00748842,0.00600263209942065
"139",348,40.72490985,-74.00154702,0.00411903422749868
"140",349,40.71850211,-73.98329859,0.00192759492260243
"141",350,40.71559509,-73.9870295,0.00239901159729155
"142",351,40.70530954,-74.00612572,0.00185656520128444
"143",352,40.76340613,-73.97722479,0.00330998501341841
"144",353,40.68539567,-73.97431458,0.000690574397357639
"145",354,40.69363137,-73.96223558,0.000623406486130723
"146",355,40.71602118,-73.99974372,0.00303014170360442
"147",356,40.71622644,-73.98261206,0.00159506548940306
"148",357,40.73261787,-73.99158043,0.00308806885497055
"149",358,40.73291553,-74.00711384,0.00688808998458862
"150",359,40.75510267,-73.97498696,0.00385270725300345
"151",360,40.70717936,-74.00887308,0.00215420042187517
"152",361,40.71605866,-73.99190759,0.00401448951146171
"153",362,40.75172632,-73.98753523,0.00281498371281594
"154",363,40.70834698,-74.01713445,0.00334515506960499
"155",364,40.68900443,-73.96023854,0.000548101189354755
"156",365,40.68223166,-73.9614583,0.0007178829115731
"157",366,40.693261,-73.968896,0.00173974544602941
"158",367,40.75828065,-73.97069431,0.00217764712599955
"159",368,40.73038599,-74.00214988,0.00652838995896275
"160",369,40.73224119,-74.00026394,0.00293911332288622
"161",372,40.694528,-73.958089,0.000281912136648495
"162",373,40.69331716,-73.95381995,0.000586305524898607
"163",375,40.72679454,-73.99695094,0.00533136675251838
"164",376,40.70862144,-74.00722156,0.00227198562965296
"165",377,40.72243797,-74.00566443,0.00242645803329597
"166",379,40.749156,-73.9916,0.00700821986277885
"167",380,40.73401143,-74.00293877,0.00533315973577495
"168",382,40.73492695,-73.99200509,0.00757135452713101
"169",383,40.735238,-74.000271,0.00360720646864224
"170",384,40.68317813,-73.9659641,0.000985037416802129
"171",385,40.75797322,-73.96603308,0.00187228828522667
"172",386,40.71494807,-74.00234482,0.00207861928152127
"173",387,40.71273266,-74.0046073,0.00374030099499537
"174",388,40.749717753,-74.002950346,0.00363106693813353
"175",389,40.71044554,-73.96525063,0.000697746330383922
"176",390,40.69221589,-73.9842844,0.000796360409495308
"177",391,40.69760127,-73.99344559,0.00149686517565857
"178",392,40.695065,-73.987167,0.00117412818947585
"179",393,40.72299208,-73.97995466,0.00205806893496519
"180",394,40.72521311,-73.97768752,0.0033655674943721
"181",395,40.68807003,-73.98410637,0.00121715978763355
"182",396,40.680342423,-73.9557689392,0.000644232676264736
"183",397,40.68415748,-73.96922273,0.000513896585690945
"184",398,40.69165183,-73.9999786,0.000869734801225738
"185",399,40.68851534,-73.9647628,0.000556790262059674
"186",400,40.71926081,-73.98178024,0.00083318552714949
"187",401,40.72019576,-73.98997825,0.00427364455293066
"188",402,40.7403432,-73.98955109,0.00781795868580396
"189",403,40.72502876,-73.99069656,0.00337480825423289
"190",404,40.7405826,-74.00550867,0.00420785585959341
"191",405,40.739323,-74.008119,0.00380995149842369
"192",406,40.69512845,-73.99595065,0.00145176475066637
"193",407,40.700469,-73.991454,0.000596097971915262
"194",408,40.71076228,-73.99400398,0.00120198839084718
"195",409,40.6906495,-73.95643107,0.000418178864147865
"196",410,40.72066442,-73.98517977,0.00399890434930845
"197",411,40.72228087,-73.97668709,0.00156155049468408
"198",412,40.7158155,-73.99422366,0.00238908122848592
"199",414,40.70281858,-73.98765762,0.00105703259064289
"200",415,40.7047177,-74.00926027,0.00226081396474664
"201",416,40.68753406,-73.97265183,0.00105882557389946
"202",417,40.71291224,-74.01020234,0.00461858694713706
"203",418,40.70224,-73.982578,0.000657886933372466
"204",419,40.69580705,-73.97355569,0.000374457657045335
"205",420,40.68764484,-73.96968902,0.000641474240485396
"206",421,40.69573398,-73.97129668,0.000535688228347727
"207",422,40.770513,-73.988038,0.00274547113117659
"208",423,40.76584941,-73.98690506,0.00176029579258549
"209",426,40.71754834,-74.01322069,0.00705538911460556
"210",427,40.701907,-74.013942,0.00122667639107227
"211",427,40.70251526,-74.01427023,0.00029032536577548
"212",428,40.72467721,-73.98783413,0.00441749697882321
"213",430,40.7014851,-73.98656928,0.00201434772786266
"214",431,40.68864636,-73.98263429,0.000242880270370841
"215",432,40.72621788,-73.98379855,0.00456810757237515
"216",433,40.72955361,-73.98057249,0.00441308348157627
"217",434,40.74317449,-74.00366443,0.00344211408724877
"218",435,40.74173969,-73.99415556,0.00968100621116984
"219",436,40.68216564,-73.95399026,0.000444797769418491
"220",437,40.6809833854,-73.9500479759,0.000340804740537393
"221",438,40.72779126,-73.98564945,0.00350514434480668
"222",439,40.7262807,-73.98978041,0.00394401147729959
"223",440,40.75255434,-73.97282625,0.00262754800160982
"224",441,40.756014,-73.967416,0.00188704591664614
"225",442,40.746647,-73.993915,0.00512627705232449
"226",443,40.70853074,-73.96408963,0.000207020605239428
"227",444,40.7423543,-73.98915076,0.00701897776231828
"228",445,40.72740794,-73.98142006,0.00526337131055766
"229",446,40.74487634,-73.99529885,0.00589270843361397
"230",447,40.76370739,-73.9851615,0.00369533849179214
"231",448,40.75660359,-73.9979009,0.00381712343144997
"232",449,40.76461837,-73.98789473,0.00207130942670602
"233",450,40.76227205,-73.98788205,0.00435722515704464
"234",453,40.74475148,-73.99915362,0.00459389894691197
"235",454,40.75455731,-73.96592976,0.00167574973594873
"236",455,40.75001986,-73.96905301,0.00232315461335971
"237",456,40.7597108,-73.97402311,0.00185049664256989
"238",457,40.76695317,-73.98169333,0.00458851999714226
"239",458,40.751396,-74.005226,0.00376360977733079
"240",459,40.746745,-74.007756,0.00471347713794634
"241",460,40.71285887,-73.96590294,0.000774430845049559
"242",461,40.73587678,-73.98205027,0.00478836866935541
"243",462,40.74691959,-74.00451887,0.00583767763981614
"244",463,40.74206539,-74.00443172,0.00413172303208364
"245",464,40.75934501,-73.96759673,0.00205406920308515
"246",465,40.75513557,-73.98658032,0.00548252903322619
"247",466,40.74395411,-73.99144871,0.00479002373082301
"248",467,40.68312489,-73.97895137,0.00134335822453833
"249",468,40.7652654,-73.98192338,0.00305786398318678
"250",469,40.76344058,-73.98268129,0.00261306621376829
"251",470,40.74345335,-74.00004031,0.00352362586452825
"252",471,40.71286844,-73.95698119,0.000706159559510907
"253",472,40.7457121,-73.98194829,0.0057109275157555
"254",473,40.72110063,-73.9919254,0.00247211014544404
"255",474,40.7451677,-73.98683077,0.00425971445224499
"256",475,40.73524276,-73.98758561,0.0035296944232428
"257",476,40.74394314,-73.97966069,0.00446549376138372
"258",477,40.75640548,-73.9900262,0.00677858008414884
"259",478,40.76030096,-73.99884222,0.00329329647695341
"260",479,40.76019252,-73.9912551,0.00449266435381021
"261",480,40.76669671,-73.99061728,0.00273843711993927
"262",481,40.71260486,-73.96264403,0.000719813816618638
"263",482,40.73935542,-73.99931783,0.00459224388544437
"264",483,40.73223272,-73.98889957,0.00489125832392477
"265",484,40.75500254,-73.98014437,0.0029446301944449
"266",485,40.75038009,-73.98338988,0.00303855493273141
"267",486,40.7462009,-73.98855723,0.00407338211535061
"268",487,40.73314259,-73.97573881,0.00323454179485348
"269",488,40.75645824,-73.99372222,0.00549618329033392
"270",489,40.75066386,-74.00176802,0.00364182483767295
"271",490,40.751551,-73.993934,0.00758942228148568
"272",491,40.74096374,-73.98602213,0.00413199887566158
"273",492,40.75019995,-73.99093085,0.00552128505592591
"274",493,40.7568001,-73.98291153,0.00370209665945152
"275",494,40.74734825,-73.99723551,0.00479457514985892
"276",495,40.76269882,-73.99301222,0.00289084069674778
"277",496,40.73726186,-73.99238967,0.00498987240303616
"278",497,40.73704984,-73.99009296,0.0101133910195813
"279",498,40.74854862,-73.98808416,0.00487125966452456
"280",499,40.76915505,-73.98191841,0.00610952148587005
"281",500,40.76228826,-73.98336183,0.00314834067674912
"282",501,40.744219,-73.97121214,0.00290642585890104
"283",502,40.714215,-73.981346,0.00281167358988073
"284",503,40.73827428,-73.98751968,0.00337522201959979
"285",504,40.73221853,-73.98165557,0.00648287576860365
"286",505,40.74901271,-73.98848395,0.00491194659226982
"287",507,40.73912601,-73.97973776,0.00401559288577345
"288",508,40.76341379,-73.99667444,0.0026618905270626
"289",509,40.7454973,-74.00197139,0.00521675374588683
"290",510,40.7606597,-73.98042047,0.00322571480035959
"291",511,40.72938685,-73.97772429,0.00405352137773937
"292",512,40.7500727,-73.99839279,0.00317675256527631
"293",513,40.768254,-73.988639,0.00223557427736568
"294",514,40.76087502,-74.00277668,0.00380443462686501
"295",515,40.76009437,-73.99461843,0.0039193234770745
"296",516,40.75206862,-73.96784384,0.00150914021487663
"297",517,40.75149263,-73.97798848,0.000409903556809847
"298",517,40.751581,-73.97791,0.00140597471672933
"299",517,40.752141,-73.979782,0.00239721861403498
"300",518,40.74780373,-73.9734419,0.00502187025807649
"301",519,40.751873,-73.977706,0.0038876014656121
"302",519,40.75188406,-73.97770164,0.000854839248017305
"303",519,40.752416,-73.97837,0.00726103050195532
"304",520,40.75992262,-73.97648516,0.00211971997463342
"305",521,40.75044999,-73.99481051,0.0131680828016218
"306",522,40.75714758,-73.97207836,0.00233432627826604
"307",523,40.75466591,-73.99138152,0.00639474374545375
"308",524,40.75527307,-73.98316936,0.000624785704020393
"309",525,40.75594159,-74.0021163,0.00167285337838043
"310",526,40.74765947,-73.98490707,0.0035572787810362
"311",527,40.74315566,-73.97434726,0.00204524220859126
"312",527,40.744023,-73.976056,0.000352252249021652
"313",528,40.74290902,-73.97706058,0.00653376890873246
"314",529,40.7575699,-73.99098507,0.00372733634683247
"315",530,40.771522,-73.990541,0.00255058764336625
"316",531,40.71893904,-73.99266288,0.00392649541010079
"317",532,40.710451,-73.960876,0.00185615143591754
"318",533,40.75299641,-73.98721619,0.00279346791373709
"319",534,40.70255065,-74.0127234,0.00140597471672933
"320",536,40.74144387,-73.97536082,0.0044275652694178
"321",537,40.74025878,-73.98409214,0.00515758529842
"322",538,40.75666,-73.976684,0.000232122370831417
"323",538,40.75795248,-73.97787642,0.00126226021262575
"324",539,40.71534825,-73.96024116,0.00173050468616862
"325",540,40.74147286,-73.98320928,0.00552818114537426
"326",545,40.736502,-73.97809472,0.00443087539235301
"327",546,40.74444921,-73.98303529,0.00430495279902616
"328",2000,40.70255088,-73.98940236,0.00155575777954747
"329",2001,40.69892054,-73.97332996,5.834091673303e-05
"330",2001,40.699773,-73.979927,0.000118198973144697
"331",2002,40.716887,-73.963198,0.0015125882596008
"332",2003,40.73416059,-73.98024289,0.00309344780474026
"333",2004,40.724399,-74.004704,0.00268382009150835
"334",2005,40.70531194,-73.97100056,0.000112406258008084
"335",2006,40.76590936,-73.97634151,0.00196042030837657
"336",2008,40.70569254,-74.01677685,0.00239363264752183
"337",2009,40.71117444,-73.99682619,0.00174677945726673
"338",2010,40.72165481,-74.00234737,0.00268781982338839
"339",2012,40.739445,-73.976806,0.00275815993576155
"340",2017,40.75022392,-73.97121414,0.00150445087405175
"341",2021,40.75929124,-73.98859651,0.00312489397262473
"342",2022,40.75849116,-73.95920622,0.00206717177303701
"343",2023,40.75968085,-73.97031366,0.00160458209284178
"344",3002,40.711512,-74.015756,0.00521385738831852
