"","start_station_id","start_station_latitude","start_station_longitude","count"
"117","3075",40.70708701,-73.95796783,0.000238381649561803
"118","3076",40.70870368,-73.9448625,0.000762740150413007
"119","3077",40.70877084,-73.95095259,0.000879023881906569
"120","3078",40.7092482627616,-73.9606314897537,0.00113261706611143
"121","308",40.71307916,-73.99851193,0.00155684986560102
"122","3080",40.70934,-73.95608,0.000720215460233093
"123","3081",40.711863,-73.944024,0.000688507861354907
"124","3082",40.71167351,-73.95141312,0.00102336444396399
"125","3083",40.71247661,-73.94100005,0.000776396728181437
"126","3085",40.71469,-73.95739,0.0006388168481876
"127","3086",40.715143,-73.944507,0.00150878141612897
"128","3087",40.71413311,-73.95234386,0.00108630639397591
"129","3088",40.7160751,-73.952029,0.000463918003202806
"130","309",40.7149787,-74.013012,0.00213671356619421
"131","3090",40.71774592,-73.95600096,0.00196053019161734
"132","3091",40.71764,-73.94882,0.000330462139267752
"133","3092",40.7190095,-73.95852515,0.00173810375172558
"134","3093",40.71745169,-73.95850939,0.0025716958501649
"135","3094",40.7169811,-73.94485918,0.000576821393664578
"136","3095",40.71929301,-73.94500379,0.000429708951961095
"137","3096",40.71924,-73.95242,0.00110942792663335
"138","310",40.68926942,-73.98912867,0.00117270791074845
"139","3100",40.7248125644002,-73.947526216507,0.000896601655271875
"140","3101",40.72079821,-73.95484712,0.0011070616879111
"141","3102",40.72179134,-73.9504154,0.000706423668823392
"142","3103",40.72153267,-73.95782357,0.000215260116904362
"143","3105",40.724055,-73.955736,0.000601295062734735
"144","3106",40.72325,-73.94308,0.000949402582188429
"145","3107",40.72311651,-73.95212324,0.0017898905763326
"146","3108",40.72557,-73.94434,0.00111943373608745
"147","3109",40.72606,-73.95621,0.00103478999665143
"148","311",40.7172274,-73.98802084,0.00216537885814379
"149","3110",40.72708584,-73.95299117,0.0013711339293145
"150","3112",40.72906,-73.95779,0.00199129129500662
"151","3113",40.73026,-73.95394,0.00127154908251798
"152","3115",40.73232194,-73.9550858,0.00100382607280024
"153","3116",40.73266,-73.95826,0.00106832297968679
"154","3117",40.73564,-73.95866,0.000811822702194592
"155","3118",40.73555,-73.95284,0.00097813548095864
"156","3119",40.74232744,-73.95411749,0.00160059147855238
"157","312",40.722055,-73.989111,0.00351568988670246
"158","3120",40.74161,-73.96044,0.000371702299855585
"159","3121",40.74524768,-73.94733276,0.000361290849477673
"160","3122",40.7443632870669,-73.9558732509613,0.00031538581826597
"161","3124",40.74731,-73.95451,0.00106805255240424
"162","3125",40.74708586,-73.94977234,0.000721567596645809
"163","3126",40.74718234,-73.9432635,0.000939937627299418
"164","3127",40.74966,-73.9521,0.00024324934064758
"165","3128",40.75052534,-73.94594845,0.000200724650467667
"166","3129",40.75110165,-73.94073717,0.00168881837948209
"167","313",40.69610226,-73.96751037,0.000939599593196239
"168","3130",40.75325964,-73.94335788,0.000469258942033033
"169","3131",40.7671284034954,-73.9622461795807,0.000922292247113476
"170","3132",40.76350532,-73.97109243,0.00165474454188165
"171","3134",40.76312584,-73.96526895,0.00128371831023242
"172","3135",40.77112927,-73.95772297,0.000990169495031811
"173","3136",40.766368,-73.971518,0.0013499729944555
"174","3137",40.77282817,-73.96685276,0.00293237823825685
"175","3139",40.7711828754066,-73.9640942215919,0.00108934870090452
"176","314",40.69383,-73.990539,0.00138959059134807
"177","3140",40.77140426,-73.9535166,0.00258616370978096
"178","3141",40.76500525,-73.95818491,0.00388563440922152
"179","3142",40.7612274,-73.96094022,0.00269737692972683
"180","315",40.70355377,-74.00670227,0.00314398758684688
"181","3151",40.7728384,-73.94989233,0.000989493426825453
"182","3152",40.76873687,-73.96119945,0.000663155303616485
"183","3153",40.7681754674225,-73.9591026306152,0.000422948269897516
"184","3154",40.77314236,-73.95856158,0.000235947804018914
"185","3155",40.76440023,-73.96648977,0.00151905765286561
"186","3156",40.76663814,-73.95348296,0.0020889155440047
"187","3158",40.77163851,-73.98261428,0.00305163666985838
"188","3159",40.77492513,-73.98266566,0.00284327244865887
"189","316",40.70955958,-74.00653609,0.00155353713138987
"190","3163",40.7734066,-73.97782542,0.00321774662816053
"191","317",40.72453734,-73.98185424,0.00257818610494593
"192","3176",40.77452835,-73.98753759,0.00086455602229051
"193","3179",40.698617,-73.941342,0.000251429765944511
"194","3180",40.69878,-73.99712,0.000694254441108949
"195","3182",40.686931,-74.016966,0.000495896029363535
"196","319",40.711066,-74.009447,0.00284854578066847
"197","320",40.717571,-74.005549,0.0016314201887623
"198","321",40.69991755,-73.98971773,0.00156327251356142
"199","322",40.696192,-73.991218,0.000907148319291059
"200","3223",40.7589965596051,-73.9686539769173,0.00241849879460419
"201","3224",40.7399735410341,-74.0051387250423,0.00101335863450989
"202","323",40.69236178,-73.98631746,0.00158409541431725
"203","3231",40.7678008014813,-73.9659208059311,0.000601835917299821
"204","3232",40.6896218879033,-73.9830426871777,0.00144320280011225
"205","3233",40.7572456791173,-73.978059142828,0.00364941617792006
"206","3235",40.752165280622,-73.9799219369888,0.00280324921084248
"207","3236",40.7589848139963,-73.9937996864319,0.00284367808958269
"208","3238",40.7739139023812,-73.9543953537941,4.8136056292684e-05
"209","324",40.689888,-73.981013,0.00148687680624298
"210","3240",40.7590300821961,-73.9938586950302,4.73247744450545e-06
"211","3241",40.686203,-73.944694,0.000500628506808041
"212","3242",40.6910292567797,-73.991833627224,0.00106359050224228
"213","3243",40.7589238637769,-73.9622622728348,0.00169023812271544
"214","3244",40.7314372408523,-73.9949034154415,0.00298788343799883
"215","3245",40.7164442313448,-73.9823305606842,2.02820461907376e-07
"216","3249",40.6803560840434,-73.9476791024208,0.000473585778553724
"217","325",40.73624527,-73.98473765,0.00246325450986509
"218","3250",40.7169097804597,-73.9838379621506,6.76068206357921e-08
"219","3254",40.6923166071919,-74.0148657560349,0.000482509878877648
"220","3255",40.7505853470215,-73.9946848154068,0.00538691146825992
"221","3256",40.7277140777778,-74.011295735836,0.00355936389283318
"222","3258",40.7501815632568,-74.0021842718124,0.00355253560394897
"223","3259",40.7493702419328,-73.9992338418961,0.00176122528438302
"224","326",40.72953837,-73.98426726,0.00314730032105803
"225","3260",40.7270636334831,-73.9966213703155,0.00375346307487854
"226","3263",40.7295149622495,-73.990752696991,0.00490440158938227
"227","327",40.7153379,-74.01658354,0.00433312395500982
"228","328",40.72405549,-74.00965965,0.0024453387023966
"229","3298",40.686371,-73.99383324,0.00081763688876927
"230","330",40.71450451,-74.00562789,0.00170713982787439
"231","3303",40.6849894,-73.99440329,0.000612855829063456
"232","3308",40.6861758,-73.99645295,0.0008441387624585
"233","331",40.71173107,-73.99193043,0.00119691115253606
"234","3311",40.68763155,-74.0016256,0.000656259407911634
"235","3315",40.6847514,-73.99917254,0.00112734373410183
"236","332",40.71219906,-73.97948148,0.00120894516660923
"237","3321",40.6831164,-73.99785267,0.000732114260664993
"238","3329",40.6829151,-73.99318208,0.000770447327965487
"239","3332",40.681990442707,-73.9907902479172,0.00052104576664005
"240","3335",40.6772744,-73.98282002,0.000845964146615667
"241","3339",40.6765304,-73.97846879,0.000621509502104837
"242","334",40.74238787,-73.99726235,0.00304927043113613
"243","3340",40.6753274,-74.0100698,0.000173073460827628
"244","3342",40.6777748,-74.0094613,0.000202414820983562
"245","3344",40.679043,-74.011169,0.00048859449273487
"246","3346",40.6751468387098,-73.9752320945263,0.00121841012149825
"247","3347",40.6773429,-74.01275056,0.000422136988049886
"248","3348",40.677236,-74.015665,0.000340738376004392
"249","335",40.72903917,-73.99404649,0.00269325291366805
"250","3355",40.7680088930595,-73.9684528112411,0.000486160647191981
"251","3356",40.7746671,-73.98470567,0.00111754074510964
"252","3359",40.7691572,-73.96703464,0.000763078184516186
"253","336",40.73047747,-73.99906065,0.00352035475732633
"254","3364",40.6751622,-73.9814832,0.000841637310094976
"255","3369",40.7724607,-73.9468208,0.000808442361162802
"256","337",40.7037992,-74.00838676,0.00122118200114431
"257","3370",40.7727966,-73.95577801,0.00089234242557182
"258","3372",40.7689738,-73.95482273,0.00165920659204361
"259","3373",40.6750705,-73.98775226,0.000902889089591004
"260","3375",40.7699426,-73.96060712,0.000715550589609224
"261","3376",40.7647185194434,-73.962220698595,0.00100646273880504
"262","3377",40.6786115,-73.99037292,0.000715077341864773
"263","3378",40.773763,-73.96222088,0.000945616600232824
"264","3381",40.6777287,-73.99364123,0.00042206938122925
"265","3382",40.680611,-73.99475825,0.00129521146974051
"266","3384",40.6787242,-73.99599099,0.000734818533490425
"267","3386",40.6809591,-73.99905709,0.000607717710695135
"268","3388",40.6828003,-73.99990419,0.000660248210329146
"269","3389",40.6830456,-74.00348559,0.000676135813178557
"270","339",40.72580614,-73.97422494,0.000995307613400132
"271","3392",40.6812117,-74.00860912,0.000247981818092085
"272","3393",40.6794327,-74.00785041,0.000215868578290084
"273","3394",40.6769993,-74.00647134,0.000118109115650729
"274","3395",40.6763744,-74.00324957,1.51439278224174e-05
"275","3396",40.6783563,-74.00014502,0.000698716491270912
"276","3397",40.6763947,-73.99869893,0.000512324486778033
"277","340",40.71269042,-73.98776323,0.00135031102855868
"278","3402",40.6902375,-73.99203074,0.00174851520210349
"279","3407",40.6790979972168,-73.9876547455788,0.000755371006963705
"280","3408",40.6881529,-73.99520919,0.00101653615507977
"281","3409",40.6867443,-73.99063168,0.00237840794996717
"282","341",40.71782143,-73.97628939,0.00112747894774311
"283","3410",40.6864442,-73.98759104,0.000659369321660881
"284","3411",40.6849668,-73.98620772,0.000882471829758994
"285","3412",40.6853761,-73.98302136,0.000699527773118541
"286","3413",40.6827549,-73.98258555,0.000654636844216375
"287","3414",40.6809447234773,-73.9756733179092,0.000965493005499747
"288","3415",40.6793307,-73.97519523,0.000717511187407662
"289","3417",40.6795766,-73.97854971,0.000991183597341348
"290","3418",40.6750207,-73.97111473,0.00132570214584725
"291","3419",40.6792788,-73.98154004,0.000746311692998509
"292","342",40.71739973,-73.98016555,0.00134720111480943
"293","3420",40.6802133,-73.98432695,0.00093202762928503
"294","3421",40.6843549,-73.98901629,0.000287193774060845
"295","3422",40.6859296,-74.00242364,0.000746649727101688
"296","3427",40.7243052725033,-73.9960098266602,0.00402294386193281
"297","3429",40.6850680730818,-73.9779075980186,0.00282231433426178
"298","343",40.69794,-73.96986848,0.000583311648445614
"299","3430",40.7190789117956,-73.9422369003296,0.000768824764270228
"300","3431",40.746524,-73.977885,0.00203239624195318
"301","3435",40.718822,-73.99596,0.00454155578302997
"302","3438",40.7722485377217,-73.9584213495255,0.000648417016717882
"303","344",40.6851443,-73.95380904,0.000764159893646358
"304","3440",40.6924182925785,-73.989494740963,0.00191063635798812
"305","3441",40.752957,-74.00264,0.000301932060959448
"306","3443",40.7613298312481,-73.9798200130463,0.00333369232555091
"307","3447",40.7670343230987,-73.9562273025513,0.000479805606052217
"308","3449",40.7214625622982,-73.9480090141296,0.000401719728217877
"309","345",40.73649403,-73.99704374,0.00226083968888152
"310","3452",40.7191557169604,-73.9488539099693,0.000602106344582365
"311","3453",40.7133522622288,-73.9491033554077,0.000731573406099907
"312","3454",40.7103685423523,-73.9470595121384,0.000582973614342435
"313","3455",40.6868082050343,-73.9803618192673,0.000241559170131685
"314","3456",40.7163803197356,-73.9482128620148,0.000226144815026725
"315","3457",40.7630259428052,-73.9720952510834,0.0014601045052712
"316","3458",40.763093872708,-73.9783501625061,0.00257994388228246
"317","3459",40.7576322773944,-73.9693057537079,0.00203192299420873
"318","346",40.73652889,-74.00618026,0.00246183476663173
"319","3461",40.7148515052625,-74.0112233161926,0.00230377001998525
"320","3462",40.7511838746328,-73.9713871479034,0.00145543963464733
"321","3463",40.7353670556054,-73.9879739284515,0.00252721056218655
"322","3466",40.7566872060318,-73.9825773239136,0.00159403361695071
"323","3467",40.7249467235942,-74.0016585588455,0.00240389572134686
"324","3468",40.7303801,-73.9747502,1.99440120875587e-05
"325","3469",40.7318140172097,-73.9599502086639,0.00049839748172706
"326","347",40.728846,-74.008591,0.00353374090781222
"327","3472",40.742753828659,-74.0074735879898,0.00250091150895922
"328","3474",40.7252556952547,-74.0041208267212,0.00262341506795128
"329","3485",40.725208,-73.974724,1.96059779843797e-06
"330","3486",40.6884174275408,-73.9845165610313,0.00146828493056813
"331","3489",40.7106999463139,-74.003541469574,0.000860837647155541
"332","349",40.71850211,-73.98329859,0.00136572538366364
"333","350",40.71559509,-73.9870295,0.00224657464972737
"334","351",40.70530954,-74.00612572,0.00170950606659664
"335","353",40.68539567,-73.97431458,0.00079032373323241
"336","3537",40.6809741,-73.9710097,0.000632258986585928
"337","354",40.69363137,-73.96223558,0.000976715737725289
"338","3544",40.6804836,-73.9646795,0.000582365152956713
"339","3546",40.6791944,-73.9587903,0.000213299519105924
"340","3549",40.678045,-73.962408,0.000642332402860661
"341","355",40.71602118,-73.99974372,0.00230850249742976
"342","3554",40.7552433,-73.9485678,0.000211000887204307
"343","3557",40.75742,-73.945133,0.000103370828752126
"344","3558",40.6794388,-73.9680438,0.000893762168805172
"345","356",40.71622644,-73.98261206,0.00135173077179203
"346","3562",40.6765198,-73.9596082,0.000706085634720213
"347","3565",40.7614376,-73.9411265,0.00026157078903988
"348","3569",40.6758324,-73.9561677,0.000556336527011933
"349","357",40.73261787,-73.99158043,0.00164757821889425
"350","3571",40.676368,-73.952918,0.00058675959629804
"351","3574",40.6769694,-73.96579,0.000555795672446847
"352","3576",40.6767,-73.969024,0.000967385996477549
"353","358",40.73291553,-74.00711384,0.00522850868751026
"354","359",40.75510267,-73.97498696,0.00501825147533294
"355","360",40.70717936,-74.00887308,0.00141697135370557
"356","3606",40.74252,-73.948852,0.000260083438985892
"357","3608",40.7423737,-73.9566,0.000246832502141277
"358","361",40.71605866,-73.99190759,0.00297219865561133
"359","3611",40.7449067,-73.9534573,0.000479467571949038
"360","3613",40.745038,-73.957539,0.000553835074648409
"361","3615",40.748,-73.9460927,0.000636788643568526
"362","3618",40.7485,-73.941275,0.000339386239591676
"363","362",40.75172632,-73.98753523,0.00159815763300949
"364","3620",40.7519071,-73.9479119,7.51787845470008e-05
"365","363",40.70834698,-74.01713445,0.00258629892342223
"366","3632",40.7280485713626,-73.9788115024567,0.00235859915152088
"367","3635",40.7546232402911,-73.9951676130295,0.0016297300182464
"368","3637",40.6832386546034,-73.9659959077835,0.000965966253244198
"369","364",40.68900443,-73.96023854,0.00104013093548166
"370","3641",40.7428687731211,-73.9891862869263,0.00500540617941214
"371","3643",40.7527220138119,-73.9812362194061,0.000389888534606613
"372","3644",40.6758162252283,-74.0148818492889,0.00012034014073171
"373","3648",40.6979503156954,-73.970775604248,0.000869356106555651
"374","365",40.68223166,-73.9614583,0.000771934678019474
"375","3656",40.7230774906867,-73.9858362078667,0.00262564609303226
"376","3658",40.7435337324616,-74.0036755800247,0.00181869108192344
"377","3659",40.7429489166009,-74.0041369199753,0.00222541371486837
"378","366",40.693261,-73.968896,0.00150803774110198
"379","3660",40.7410215090027,-74.001384973526,0.00425037320655161
"380","3663",40.6771648946906,-73.973827958107,0.00090214541456401
"381","3664",40.7201952143746,-74.0103006362915,0.00270068966393799
"382","3668",40.7239567849954,-73.9498436450958,0.000843395087431507
"383","3669",40.6763035763418,-74.0031404793262,0.000134199538962047
"384","3671",40.7747794489573,-73.9542746543884,0.000750976563622379
"385","3673",40.6775920693738,-73.955637216568,0.000469935010239391
"386","3674",40.7014031725772,-73.9867267012596,0.00184255628960788
"387","3676",40.6758329439129,-74.0147262811661,0.000456954500677319
"388","368",40.73038599,-74.00214988,0.00540786958265701
"389","3680",40.7541208107793,-73.9802518486977,0.00183288851425696
"390","3683",40.7101547109491,-73.9845353364944,6.08461385722129e-06
"391","3684",40.7375612118114,-74.0039826929569,0.00177427340076573
"392","3686",40.739448201304,-74.0050703287125,0.00269000778627753
"393","3687",40.7432268143217,-73.9744978398085,0.0020584924747186
"394","3688",40.757920208794,-73.9663821458817,0.000881119693346279
"395","369",40.73224119,-74.00026394,0.0020943916964762
"396","3690",40.7133418427591,-74.0093551576138,0.000615965742812702
"397","3692",40.6999974843885,-73.9744012802839,0.000118582363395179
"398","3693",40.7224818863822,-73.9592193067074,0.000371567086214313
"399","3695",40.7268695152821,-73.9891903102398,0.000631109670635119
"400","3699",40.7636046779586,-73.9891795814037,0.000569857891139092
"401","3701",40.708317943664,-74.0050408244133,0.000800059115403964
"402","3704",40.7437524099784,-73.941764831543,1.49411073605101e-05
"403","3705",40.7284005945083,-73.9996878057718,0.000508200470719249
"404","3709",40.7380461424828,-73.996429592371,0.00048183381067129
"405","3711",40.7296672939298,-73.9806796610355,0.000851169871804623
"406","3712",40.754691750226,-73.9974018931389,0.000223305328560021
"407","3714",40.7068420310133,-73.9544353965357,4.4214860695808e-05
"408","3715",40.7181696945421,-73.9552013576031,0.000182606022537275
"409","3718",40.7274642069239,-73.9795041829348,0.000135010820809677
"410","3719",40.6832225416159,-73.9738118648529,1.48735005398743e-05
"411","372",40.694546087246,-73.9580136537552,0.000429168097396008
"412","3720",40.6846165389795,-73.9872128516436,4.05640923814753e-06
"413","373",40.69331716,-73.95381995,0.000359871106244321
"414","376",40.70862144,-74.00722156,0.00145746783926641
"415","377",40.72243797,-74.00566443,0.0027451073450957
"416","379",40.749156,-73.9916,0.00504536181040789
"417","380",40.73401143,-74.00293877,0.00325303738853241
"418","382",40.73492695,-73.99200509,0.0050841005186322
"419","383",40.735238,-74.000271,0.00321017466424932
"420","385",40.75797322,-73.96603308,0.000575334043610591
"421","386",40.71494807,-74.00234482,0.00166191086486904
"422","387",40.71273266,-74.0046073,0.0046513492597425
"423","388",40.749717753,-74.002950346,0.00270339393676342
"424","389",40.71044554,-73.96525063,0.0014682173237475
"425","390",40.69221589,-73.9842844,0.00115222304409581
"426","391",40.69760127,-73.99344559,0.0019770938626731
"427","392",40.695065,-73.987167,0.00148599791757471
"428","393",40.72299208,-73.97995466,0.00144638032068214
"429","394",40.72521311,-73.97768752,0.00260827114012886
"430","396",40.680342423,-73.9557689392,0.000568032506981925
"431","397",40.68415748,-73.96922273,0.000525913457725827
"432","398",40.69165183,-73.9999786,0.00147944005597304
"433","399",40.68851534,-73.9647628,0.0011117941653556
"434","400",40.71926081,-73.98178024,0.000620292579333393
"435","401",40.72019576,-73.98997825,0.00323836670845444
"436","402",40.7403432,-73.98955109,0.00710459796015349
"437","403",40.72502876,-73.99069656,0.00334011497351131
"438","405",40.739323,-74.008119,0.00399265600628798
"439","406",40.69512845,-73.99595065,0.00144570425247578
"440","407",40.700469,-73.991454,0.000736711524468227
"441","408",40.71076228,-73.99400398,0.00121232550764102
"442","409",40.6906495,-73.95643107,0.000614748820041258
"443","410",40.72066442,-73.98517977,0.00309517546234783
"444","411",40.72228087,-73.97668709,0.00138404683205594
"445","412",40.7158155,-73.99422366,0.0028319821096127
"446","414",40.70281858,-73.98765762,0.00125349806140822
"447","415",40.7047177,-74.00926027,0.00159944216260157
"448","416",40.68753406,-73.97265183,0.0010090317979892
"449","417",40.71291224,-74.01020234,0.00308192452550322
"450","418",40.70224,-73.982578,0.000832645602950416
"451","419",40.69580705,-73.97355569,0.000541598240113331
"452","420",40.68764484,-73.96968902,0.000715956230533039
"453","421",40.69573398,-73.97129668,0.00051124277764786
"454","422",40.770513,-73.988038,0.00197655300810802
"455","423",40.76584941,-73.98690506,0.00221047260750786
"456","426",40.71754834,-74.01322069,0.00631123191999247
"457","427",40.701907,-74.013942,0.00162831027501305
"458","428",40.72467721,-73.98783413,6.76068206357921e-08
"459","430",40.7014851,-73.98656928,0.000203834564216913
"460","432",40.72621788,-73.98379855,0.00425659303405011
"461","433",40.72955361,-73.98057249,0.00289228739361982
"462","435",40.74173969,-73.99415556,0.00721702810287081
"463","436",40.68216564,-73.95399026,0.000469056121571126
"464","437",40.6809833854,-73.9500479759,0.00103526324439588
"465","438",40.72779126,-73.98564945,0.00336357454027193
"466","439",40.7262807,-73.98978041,0.00223778576304472
"467","440",40.75255434,-73.97282625,0.00210351861726204
"468","441",40.756014,-73.967416,0.00206139956800594
"469","442",40.746647,-73.993915,0.00391511098301872
"470","443",40.70853074,-73.96408963,0.000379206656946158
"471","445",40.72740794,-73.98142006,0.00435218907842912
"472","446",40.74487634,-73.99529885,0.00430865028593967
"473","447",40.76370739,-73.9851615,0.00301607548220396
"474","448",40.75660359,-73.9979009,0.00294035584309187
"475","449",40.76461837,-73.98789473,0.000181929954330917
"476","450",40.76227205,-73.98788205,0.00370411009581441
"477","453",40.74475148,-73.99915362,0.00409933956925126
"478","454",40.75455731,-73.96592976,0.00143887596359156
"479","455",40.75001986,-73.96905301,0.0019842601856605
"480","456",40.7597108,-73.97402311,0.00239057717768161
"481","457",40.76695317,-73.98169333,0.00412516537473413
"482","458",40.751396,-74.005226,0.00378855101478852
"483","459",40.746745,-74.007756,0.00507213411137967
"484","460",40.71285887,-73.96590294,0.00253572902158665
"485","461",40.73587678,-73.98205027,0.00335397437174165
"486","462",40.74691959,-74.00451887,0.0041719492946141
"487","465",40.75513557,-73.98658032,0.00451877228447571
"488","466",40.74395411,-73.99144871,0.00375285461349282
"489","467",40.68312489,-73.97895137,0.00168239573152169
"490","468",40.7652654,-73.98192338,0.00345917058465094
"491","469",40.76344058,-73.98268129,0.0026395054912626
"492","470",40.74345335,-74.00004031,0.00224238302684795
"493","471",40.71286844,-73.95698119,0.00121151422579339
"494","472",40.7457121,-73.98194829,0.004043699155868
